sponsor,xml,title,summary,start_year,start_month,phase,conditions,enrollment,status,meshes,condition_final
Merck,NCT00463788.xml,"Randomized Phase II Trial With Cetuximab and Cisplatin in the Treatment of ER-negative, PgR-negative, HER2-negative Metastatic Breast Carcinoma (\""Basal Like\"")","The primary objective of this study is to determine whether overall response to cetuximab combined with cisplatin is better than overall response to cisplatin alone together with showing that the overall response for cetuximab and cisplatin was above a pre-specified threshold of 0.2 in the treatment of \""triple negative\"" metastatic breast cancer. The secondary objective of this study is to compare the differences between the two treatment groups using the following criteria : Progression-Free Survival (PFS) Time, Overall Survival (OS), Time to Response (TTR) and Safety.",2007,6,Phase 2,['Breast Neoplasm'],181,Completed,['Breast Neoplasms'],Breast Neoplasms
Merck,NCT01943461.xml,"A Phase I Trial to Investigate the Tolerability, Safety, Pharmacokinetics, Biological and Clinical Activity of Avelumab (MSB0010718C) in Japanese Subjects With Metastatic or Locally Advanced Solid Tumors, With Expansion Part in Asian Subjects With Gastric Cancer","This is a Phase 1, open-label, dose-escalation trial of avelumab (antibody targeting programmed death ligand 1 [anti PD-L1]) in Japanese subjects with metastatic or locally advanced solid tumors, followed by a consecutive expansion part in Asian subjects with gastric cancer.",2013,9,Phase 1,['Solid Tumors'],57,"Active, not recruiting",['Neoplasms'],Neoplasms
Merck,NCT02332668.xml,"A Phase I/II Study of Pembrolizumab (MK-3475) in Children With Advanced Melanoma or a PD-L1 Positive Advanced, Relapsed or Refractory Solid Tumor or Lymphoma (KEYNOTE-051)","This is a two-part study of pembrolizumab (MK-3475) in pediatric participants who have any of the following types of cancer: - advanced melanoma (6 months to <18 years of age), - advanced, relapsed or refractory programmed death-ligand 1 (PD-L1)-positive malignant solid tumor or other lymphoma (6 months to <18 years of age), - relapsed or refractory classical Hodgkin lymphoma (rrcHL) (3 years to <18 years of age), or - advanced relapsed or refractory microsatellite-instability-high (MSI-H) solid tumors (6 months to <18 years of age). Part 1 will find the maximum tolerated dose (MTD)/maximum administered dose (MAD), confirm the dose, and find the recommended Phase 2 dose (RP2D) for pembrolizumab therapy. Part 2 will further evaluate the safety and efficacy at the pediatric RP2D. The primary hypothesis of this study is that intravenous (IV) administration of pembrolizumab to children with either advanced melanoma; a PD-L1 positive advanced, relapsed or refractory solid tumor or other lymphoma; advanced, relapsed or refractory MSI-H solid tumor; or rrcHL, will result in an Objective Response Rate (ORR) greater than 10% for at least one of these types of cancer. With Amendment 8, enrollment of participants with solid tumors and of participants aged 6 months to <12 years with melanoma were closed. Enrollment of participants aged ≥12 years to ≤18 years with melanoma continues. Enrollment of participants with MSI-H solid tumors also continues.",2015,3,Phase 1/Phase 2,"['Melanoma', 'Lymphoma', 'Solid Tumor', 'Classical Hodgkin Lymphoma', 'Microsatellite-instability-high Solid Tumor']",310,Recruiting,"['Lymphoma', 'Neoplasms', 'Melanoma', 'Hodgkin Disease', 'Microsatellite Instability']",Melanoma
Merck,NCT03552549.xml,A Randomized Phase II/III Trial of SCH 54031 PEG12000 Interferon Alfa-2b (PEG Intron) vs. INTRON®A as Adjuvant Therapy for Melanoma,"This is a Phase II/III randomized, controlled, multicenter, open-label study designed to assess the safety, efficacy, and impact on quality of life of PEG Intron and INTRON® A and the population pharmacokinetics of PEG Intron when given as adjuvant therapy in subjects with resected Stage III node-positive cutaneous melanoma.",1998,8,Phase 2/Phase 3,['Melanoma'],126,Terminated,['Melanoma'],Melanoma
Merck,NCT01097512.xml,"A Phase I, Dose-escalation Study of a Combination AS703569 and Gemcitabine Given to Subjects With Advanced Malignancies","In clinical practice and research, combination of anticancer agents is often used to improve efficacy of treatment. In vitro and in vivo experiments have shown additive-synergistic anti-tumour effects of AS703569 treatment when combined with gemcitabine. Specifically, additive-synergistic anti-tumour effects were noticed when the two agents were given sequentially and not concomitantly i.e. AS703569 given the day before or the day after gemcitabine. This trial was designed to investigate in parallel two regimens testing sequential administration of AS703569 either the day after gemcitabine infusion, (Regimen 1) or the day before (Regimen 2).",2007,6,Phase 1,['Pancreatic Cancer'],66,Completed,['Pancreatic Neoplasms'],Pancreatic Neoplasms
Merck,NCT00154102.xml,"Open, Randomized, Controlled, Multicenter Phase III Study Comparing 5FU/ FA Plus Irinotecan Plus Cetuximab Versus 5FU/FA Plus Irinotecan as First-line Treatment for Epidermal Growth Factor Receptor-expressing Metastatic Colorectal Cancer","Drugs used against cancer work in different ways to stop the growth of tumor cells, either by killing the cells or by stopping them from dividing. Monoclonal antibodies, such as cetuximab, can block tumor growth in different ways. Giving combination chemotherapy together with cetuximab as first treatment after diagnosis of a metastatic colorectal cancer ('1st-line' treatment) may improve the treatment efficacy. However, it is not yet known whether giving combination chemotherapy together with cetuximab is more effective than combination chemotherapy alone. This open-label trial investigates the effectiveness of cetuximab in combination with a standard and effective chemotherapy (5-Fluorouracil (5FU)/Folinic acid (FA) plus irinotecan) for metastatic colorectal cancer in first-line setting, compared to the same chemotherapy alone on patient expressing the epidermal growth factor (EGF) receptor. Patients expressing this EGF Receptor will be randomly assign in one of the 2 groups to either receive the combination chemotherapy alone or with cetuximab (open-label study) and will then be treated until progression of the disease or unacceptable toxicity occur. Regular efficacy assessments (every 8 weeks) based on imaging will be performed throughout the study together with regular safety assessments (e.g. safety labs). An independent Safety Board of experts will also monitor safety data. After participant discontinuation from the trial, regular updates on further treatments and survival status will be requested from the investigator. The entire study (from the first patient entering the study to the last collect of follow-up information) is 4-5 years long.",2004,5,Phase 3,['Epidermal Growth Factor Receptor (EGFR) Expressing Metastatic Colorectal Cancer'],1221,Completed,['Colorectal Neoplasms'],Colorectal Neoplasms
Merck,NCT00302471.xml,"A Phase I, Randomized, Multicenter, Double-Blind Study of MK0429 in the Treatment of Men With Hormone Refractory Prostate Cancer and Metastatic Bone Disease",This two part study will evaluate the safety and tolerability of MK0429 in addition to assessing it's pharmacokinetic profile and pharmacodynamic response.,2006,3,Phase 1,['Prostatic Neoplasms'],29,Completed,"['Prostatic Neoplasms', 'Bone Diseases']",Prostatic Neoplasms
Merck,NCT02460198.xml,A Phase II Study of Pembrolizumab (MK-3475) as Monotherapy in Subjects With Previously Treated Locally Advanced Unresectable or Metastatic (Stage IV) Mismatched Repair Deficient or Microsatellite Instability-High Colorectal Carcinoma (KEYNOTE-164),"In this study, participants with previously-treated locally-advanced unresectable or metastatic mismatched repair (MMR) deficient or microsatellite instability-high (MSI-H) colorectal carcinoma (CRC) will be treated with pembrolizumab (MK-3475, KEYTRUDA®) monotherapy. There will be two cohorts in this study: Cohort A and Cohort B. For Cohort A, participants are required to have been previously treated with standard therapies, which must include fluoropyrimidine, oxaliplatin, and irinotecan. Enrollment into Cohort A has been completed. For Cohort B, participants are required to have been previously treated with at least one line of systemic standard of care therapy: fluoropyrimidine + oxaliplatin or fluoropyrimidine + irinotecan +/ - anti-vascular endothelial growth factor (VEGF)/ epidermal growth factor regulator (EGFR) monoclonal antibody.",2015,8,Phase 2,['Colorectal Carcinoma'],124,"Active, not recruiting","['Carcinoma', 'Colorectal Neoplasms', 'Microsatellite Instability']",Carcinoma
Merck,NCT00971932.xml,"Open-label, Single-arm, Multicenter, Phase II Study Investigating Cetuximab in Combination With Chemotherapy in the First-line Treatment of Recurrent and/or Metastatic Squamous Cell Carcinoma of the Head and Neck (SCCHN) in Japanese Subjects",The primary objective of this trial is to assess the antitumor activity of cetuximab when given in combination with cisplatin + 5-Fluorouracil (5-FU) for the first-line treatment of recurrent and/or metastatic squamous cell carcinoma of the head and neck (SCCHN) in Japanese subjects.,2009,7,Phase 2,['Squamous Cell Carcinoma of the Head and Neck'],33,Completed,"['Carcinoma', 'Carcinoma, Squamous Cell', 'Head and Neck Neoplasms']",Carcinoma
Merck,NCT01295632.xml,Phase I Parallel Protocol of MK-8669 (Ridaforolimus) + MK-2206 and MK-8669 (Ridaforolimus) + MK-0752 Doublets (MK-MK) in Patients With Advanced Cancer,"This is a two part study of the drug MK-8669 (ridaforolimus) given with MK-2206 or MK-0752. In Part A of the study, the preliminary maximum tolerated dose (MTD) of the drug combinations will be found by giving sequentially higher doses of the study drugs. An expansion cohort of participants may be enrolled to confirm the MTD. New cohorts at other dose levels may be enrolled, depending on the rate of dose limiting toxicities (DLTs) in the planned cohorts. In Part B, an assessment of the efficacy of the drug combinations against selected advanced cancers will be made so that a recommended dose to be used in Phase 2 studies (RPTD) can be found. As of 19 July 2012 the MK-0752 arms of the study were fully enrolled and closed to further recruitment. As of 30 November 2012, no additional participants with prostate cancer will be enrolled.",2011,2,Phase 1,['Advanced Cancer'],65,Completed,['Neoplasms'],Neoplasms
Merck,NCT00874731.xml,A Clinical Trial to Assess the Effect of Deforolimus (AP23573; MK-8669) on QTc Interval in Patients (Protocol 037),To assess the potential for ridaforolimus to prolong the QTc interval (an effect on the electrical activity of the heart) in participants with advanced cancer. This study will be done in 2 parts. Part 1 will evaluate the effect of a single 100 mg dose of ridaforolimus on QT interval in participants with advanced cancer. Fridericias's correction (QTcF) will be used. In Part 2 participants will receive ridaforolimus at the current therapeutic dose (40 mg x 5 days).,2009,4,Phase 1,['Metastatic or Locally Advanced Cancer.'],23,Completed,['Neoplasms'],Neoplasms
Merck,NCT00836927.xml,"An Extension Trial of Deforolimus (AP23573; MK-8669), an mTOR Inhibitor, for Patients With Advanced Cancer","To describe the long-term safety of deforolimus (ridaforolimus, MK-8669) in participants for whom a clinical benefit has been established in a prior parent trial (MK-8669-013, NCT00060645; MK-8669-016, NCT00112372; and MK-8669-028, NCT00704054) with deforolimus and/or in those who remain in long-term follow-up.",2009,2,Phase 2,['Advanced Cancers'],7,Terminated,['Neoplasms'],Neoplasms
Merck,NCT01450319.xml,Phase II Clinical Study of Cetuximab in Refractory Colorectal Cancer With K-RAS Mutated and Favourable FcγR IIa (CD32) Genotype,"This national, multicenter, open-label phase 2 study without any control arm aims to evaluate the activity of cetuximab monotherapy in the treatment of refractory colorectal cancer in subjects with K-RAS mutated and FcγRIIa polymorphism tumors, in which there is no therapeutic alternative for treatment. Failure of the first and second line conventional therapeutic lines was documented.",2011,12,Phase 2,['Colorectal Neoplasms'],73,Completed,['Colorectal Neoplasms'],Colorectal Neoplasms
Merck,NCT00060476.xml,"A Double-Blind, Randomized, Placebo-Controlled, Multicenter Study to Evaluate the Effects of Rofecoxib in Decreasing the Risk of Prostate Cancer (ViP Study)",To determine the efficacy and safety of an investigational compound (MK0966) for the prevention of prostate cancer.,2003,1,Phase 3,['Prostate Cancer'],15000,Completed,['Prostatic Neoplasms'],Prostatic Neoplasms
